WIND,SOLAR,HYDRO
0.261375,0.311,0.261375
0.2545,0.355727273,0.2545
0.248625,0.369454545,0.248625
0.264625,0.358363636,0.264625
0.2955,0.335545455,0.2955
0.33375,0.270727273,0.33375
0.364,0.168454545,0.364
0.345375,0.061727273,0.345375
0.382625,0.008727273,0.382625
0.462,0,0.462
0.468125,0,0.468125
0.476125,0,0.476125
0.526,0,0.526
0.534,0,0.534
0.5425,0,0.5425
0.56325,0,0.56325
0.575375,0,0.575375
0.54375,0,0.54375
0.527125,0,0.527125
0.498,0,0.498
0.4645,0,0.4645
0.462625,0.009727273,0.462625
0.400125,0.106727273,0.400125
0.3395,0.222090909,0.3395
0.3715,0.274818182,0.3715
0.365625,0.294454545,0.365625
0.369875,0.310818182,0.369875
0.386375,0.304090909,0.386375
0.411625,0.260818182,0.411625
0.444125,0.211818182,0.444125
0.46625,0.140363636,0.46625
0.448125,0.056090909,0.448125
0.499625,0.007363636,0.499625
0.59775,0,0.59775
0.59475,0,0.59475
0.547625,0,0.547625
0.497,0,0.497
0.490625,0,0.490625
0.508625,0,0.508625
0.526125,0,0.526125
0.502125,0,0.502125
0.476125,0,0.476125
0.4755,0,0.4755
0.483,0,0.483
0.50075,0,0.50075
0.49075,0.012454545,0.49075
0.397375,0.15,0.397375
0.3455,0.331090909,0.3455
0.340375,0.435545455,0.340375
0.3275,0.468818182,0.3275
0.33475,0.508090909,0.33475
0.35725,0.506181818,0.35725
0.394,0.463454545,0.394
0.431,0.390454545,0.431
0.454625,0.266818182,0.454625
0.413375,0.107454545,0.413375
0.493875,0.011272727,0.493875
0.600125,0,0.600125
0.617875,0,0.617875
0.593125,0,0.593125
0.6035,0,0.6035
0.627125,0,0.627125
0.59475,0,0.59475
0.56275,0,0.56275
0.53925,0,0.53925
0.5755,0,0.5755
0.582,0,0.582
0.597125,0,0.597125
0.598,0,0.598
0.6025,0.013636364,0.6025
0.513625,0.162090909,0.513625
0.41775,0.324454545,0.41775
0.407375,0.395,0.407375
0.430625,0.379,0.430625
0.44675,0.382636364,0.44675
0.4525,0.382818182,0.4525
0.4675,0.348,0.4675
0.497375,0.294636364,0.497375
0.51625,0.198909091,0.51625
0.482375,0.070545455,0.482375
0.533,0.005363636,0.533
0.6515,0,0.6515
0.675125,0,0.675125
0.657,0,0.657
0.632625,0,0.632625
0.61975,0,0.61975
0.589875,0,0.589875
0.560125,0,0.560125
0.522875,0,0.522875
0.4855,0,0.4855
0.45325,0,0.45325
0.437375,0,0.437375
0.451875,0,0.451875
0.43075,0.007181818,0.43075
0.42675,0.101454545,0.42675
0.33675,0.214545455,0.33675
0.2975,0.259909091,0.2975
0.281125,0.258545455,0.281125
0.279875,0.244545455,0.279875
0.29075,0.165454545,0.29075
0.298375,0.189727273,0.298375
0.326625,0.237272727,0.326625
0.3515,0.185454545,0.3515
0.376875,0.061454545,0.376875
0.364625,0.003090909,0.364625
0.34975,0,0.34975
0.37425,0,0.37425
0.39575,0,0.39575
0.407125,0,0.407125
0.423125,0,0.423125
0.3965,0,0.3965
0.370875,0,0.370875
0.33025,0,0.33025
0.304625,0,0.304625
0.286,0,0.286
0.290125,0,0.290125
0.320875,0,0.320875
0.338625,0.006727273,0.338625
0.35575,0.122909091,0.35575
0.242375,0.295818182,0.242375
0.189875,0.410272727,0.189875
0.16275,0.471909091,0.16275
0.17,0.493272727,0.17
0.1955,0.460272727,0.1955
0.2235,0.395090909,0.2235
0.26425,0.316545455,0.26425
0.29125,0.186727273,0.29125
0.32275,0.053636364,0.32275
0.51125,0.004454545,0.51125
0.60875,0,0.60875
0.614375,0,0.614375
0.652875,0,0.652875
0.6565,0,0.6565
0.619625,0,0.619625
0.54425,0,0.54425
0.488125,0,0.488125
0.436625,0,0.436625
0.361125,0,0.361125
0.33,0,0.33
0.3275,0,0.3275
0.328875,0,0.328875
0.33425,0.005090909,0.33425
0.360125,0.120727273,0.360125
0.249375,0.299454545,0.249375
0.2965,0.423818182,0.2965
0.325625,0.448545455,0.325625
0.394375,0.448363636,0.394375
0.496875,0.420909091,0.496875
0.563375,0.371363636,0.563375
0.601625,0.302272727,0.601625
0.615375,0.195727273,0.615375
0.614625,0.063636364,0.614625
0.53,0.001727273,0.53
0.498625,0,0.498625
0.452,0,0.452
0.40275,0,0.40275
0.375625,0,0.375625
0.343375,0,0.343375
0.34775,0,0.34775
0.35,0,0.35
0.344875,0,0.344875
0.364625,0,0.364625
0.32825,0,0.32825
0.279,0,0.279
0.2555,0,0.2555
0.27625,0.006454545,0.27625
0.228625,0.136727273,0.228625
0.165125,0.328636364,0.165125
0.129875,0.438818182,0.129875
0.096875,0.486090909,0.096875
0.088875,0.506727273,0.088875
0.093875,0.483818182,0.093875
0.09325,0.438363636,0.09325
0.091375,0.376909091,0.091375
0.094375,0.253727273,0.094375
0.056,0.090909091,0.056
0.23725,0.003,0.23725
0.357875,0,0.357875
0.439375,0,0.439375
0.46975,0,0.46975
0.500125,0,0.500125
0.52975,0,0.52975
0.543625,0,0.543625
0.587375,0,0.587375
0.624875,0,0.624875
0.648,0,0.648
0.675875,0,0.675875
0.695875,0,0.695875
0.734125,0,0.734125
0.79125,0.004454545,0.79125
0.833125,0.105636364,0.833125
0.852375,0.247727273,0.852375
0.862,0.311,0.862
0.862,0.262272727,0.862
0.846125,0.165272727,0.846125
0.800625,0.069727273,0.800625
0.766625,0.032727273,0.766625
0.771,0.026818182,0.771
0.764625,0.021636364,0.764625
0.788125,0.01,0.788125
0.807125,0.000272727,0.807125
0.796,0,0.796
0.75525,0,0.75525
0.692875,0,0.692875
0.49275,0,0.49275
0.6315,0,0.6315
0.597875,0,0.597875
0.649625,0,0.649625
0.784125,0,0.784125
0.842375,0,0.842375
0.903,0,0.903
0.93825,0,0.93825
0.96225,0,0.96225
0.976875,0.002363636,0.976875
0.982,0.065727273,0.982
0.9785,0.151545455,0.9785
0.974375,0.192090909,0.974375
0.98025,0.195272727,0.98025
0.987125,0.181727273,0.987125
0.991375,0.188454545,0.991375
0.992625,0.183545455,0.992625
0.9935,0.146272727,0.9935
0.994125,0.092181818,0.994125
0.994375,0.014,0.994375
0.994875,0.000181818,0.994875
0.994875,0,0.994875
0.994875,0,0.994875
0.994625,0,0.994625
0.993875,0,0.993875
0.989875,0,0.989875
0.978,0,0.978
0.964625,0,0.964625
0.948125,0,0.948125
0.937,0,0.937
0.9265,0,0.9265
0.913125,0,0.913125
0.909375,0,0.909375
0.9025,0.003272727,0.9025
0.894875,0.107272727,0.894875
0.875875,0.267545455,0.875875
0.815625,0.385181818,0.815625
0.735125,0.425636364,0.735125
0.676,0.462545455,0.676
0.657625,0.459272727,0.657625
0.6585,0.431090909,0.6585
0.67325,0.359090909,0.67325
0.683,0.227545455,0.683
0.624375,0.066454545,0.624375
0.524875,0.001181818,0.524875
0.553125,0,0.553125
0.534,0,0.534
0.50275,0,0.50275
0.439125,0,0.439125
0.407375,0,0.407375
0.373375,0,0.373375
0.35175,0,0.35175
0.30825,0,0.30825
0.297,0,0.297
0.2765,0,0.2765
0.24075,0,0.24075
0.219,0,0.219
0.189125,0.003090909,0.189125
0.131625,0.112727273,0.131625
0.10075,0.306272727,0.10075
0.07475,0.438545455,0.07475
0.04475,0.487454545,0.04475
0.03425,0.51,0.03425
0.0375,0.497090909,0.0375
0.043,0.454090909,0.043
0.053625,0.375818182,0.053625
0.06775,0.235909091,0.06775
0.073375,0.056272727,0.073375
0.201125,0.000363636,0.201125
0.2485,0,0.2485
0.291875,0,0.291875
0.331125,0,0.331125
0.37625,0,0.37625
0.4075,0,0.4075
0.3725,0,0.3725
0.343,0,0.343
0.347375,0,0.347375
0.344875,0,0.344875
0.380125,0,0.380125
0.387,0,0.387
0.363125,0,0.363125
0.332625,0.001909091,0.332625
0.328,0.058363636,0.328
0.164,0.155,0.164
0.11875,0.191272727,0.11875
0.1245,0.173545455,0.1245
0.132625,0.172454545,0.132625
0.137,0.159909091,0.137
0.1285,0.141090909,0.1285
0.123375,0.115181818,0.123375
0.1525,0.083090909,0.1525
0.158375,0.030181818,0.158375
0.235875,0.000363636,0.235875
0.317625,0,0.317625
0.33725,0,0.33725
0.35125,0,0.35125
0.375375,0,0.375375
0.34375,0,0.34375
0.302875,0,0.302875
0.284625,0,0.284625
0.27775,0,0.27775
0.276125,0,0.276125
0.2795,0,0.2795
0.291125,0,0.291125
0.31475,0,0.31475
0.341875,0.001818182,0.341875
0.344125,0.071090909,0.344125
0.308875,0.213090909,0.308875
0.287375,0.337909091,0.287375
0.27775,0.397636364,0.27775
0.26825,0.435818182,0.26825
0.259875,0.426545455,0.259875
0.2775,0.397636364,0.2775
0.319875,0.341090909,0.319875
0.333125,0.212454545,0.333125
0.331625,0.055,0.331625
0.51475,0.000272727,0.51475
0.631625,0,0.631625
0.678375,0,0.678375
0.687625,0,0.687625
0.70925,0,0.70925
0.66325,0,0.66325
0.6845,0,0.6845
0.689625,0,0.689625
0.70225,0,0.70225
0.69825,0,0.69825
0.701375,0,0.701375
0.723125,0,0.723125
0.727,0,0.727
0.737125,0.001818182,0.737125
0.793125,0.038454545,0.793125
0.75675,0.113727273,0.75675
0.685375,0.136909091,0.685375
0.678375,0.132363636,0.678375
0.679125,0.137363636,0.679125
0.6695,0.123545455,0.6695
0.629375,0.126272727,0.629375
0.609625,0.099909091,0.609625
0.645375,0.055454545,0.645375
0.668625,0.013909091,0.668625
0.695125,0.000181818,0.695125
0.72,0,0.72
0.721375,0,0.721375
0.706,0,0.706
0.640625,0,0.640625
0.5805,0,0.5805
0.48975,0,0.48975
0.4005,0,0.4005
0.414125,0,0.414125
0.398625,0,0.398625
0.425875,0,0.425875
0.44925,0,0.44925
0.4515,0,0.4515
0.468375,0.001909091,0.468375
0.5665,0.096272727,0.5665
0.568125,0.263181818,0.568125
0.649,0.403818182,0.649
0.76875,0.448272727,0.76875
0.8025,0.467818182,0.8025
0.814125,0.454181818,0.814125
0.826125,0.413090909,0.826125
0.843125,0.336636364,0.843125
0.848625,0.212272727,0.848625
0.820875,0.051818182,0.820875
0.785875,0.000181818,0.785875
0.76925,0,0.76925
0.76975,0,0.76975
0.756625,0,0.756625
0.738875,0,0.738875
0.69275,0,0.69275
0.681875,0,0.681875
0.676375,0,0.676375
0.64725,0,0.64725
0.628125,0,0.628125
0.569125,0,0.569125
0.555625,0,0.555625
0.552625,0,0.552625
0.579,0.001909091,0.579
0.609875,0.108363636,0.609875
0.50675,0.276181818,0.50675
0.512625,0.370909091,0.512625
0.59875,0.416727273,0.59875
0.643875,0.433636364,0.643875
0.682375,0.414636364,0.682375
0.6935,0.354363636,0.6935
0.679125,0.273727273,0.679125
0.654,0.161272727,0.654
0.586375,0.034272727,0.586375
0.532125,0,0.532125
0.484125,0,0.484125
0.42275,0,0.42275
0.384375,0,0.384375
0.35,0,0.35
0.313875,0,0.313875
0.296,0,0.296
0.26975,0,0.26975
0.19575,0,0.19575
0.1675,0,0.1675
0.12025,0,0.12025
0.09075,0,0.09075
0.0855,0,0.0855
0.076,0.001818182,0.076
0.036125,0.063090909,0.036125
0.017125,0.187272727,0.017125
0.008875,0.255,0.008875
0.004875,0.247818182,0.004875
0.004625,0.229818182,0.004625
0.015875,0.206363636,0.015875
0.034,0.161818182,0.034
0.049375,0.098090909,0.049375
0.054375,0.035818182,0.054375
0.058375,0.006636364,0.058375
0.079375,0,0.079375
0.084,0,0.084
0.12075,0,0.12075
0.161625,0,0.161625
0.17225,0,0.17225
0.1725,0,0.1725
0.172375,0,0.172375
0.175625,0,0.175625
0.176625,0,0.176625
0.17925,0,0.17925
0.200125,0,0.200125
0.211125,0,0.211125
0.2035,0,0.2035
0.22875,0.001636364,0.22875
0.215,0.074363636,0.215
0.21,0.232090909,0.21
0.161125,0.355363636,0.161125
0.118375,0.407818182,0.118375
0.058625,0.416272727,0.058625
0.04325,0.372636364,0.04325
0.037375,0.305636364,0.037375
0.043,0.211181818,0.043
0.0695,0.095818182,0.0695
0.118875,0.009818182,0.118875
0.3085,0,0.3085
0.43075,0,0.43075
0.4995,0,0.4995
0.5835,0,0.5835
0.6145,0,0.6145
0.630375,0,0.630375
0.670375,0,0.670375
0.721125,0,0.721125
0.783875,0,0.783875
0.828375,0,0.828375
0.864875,0,0.864875
0.896875,0,0.896875
0.913125,0,0.913125
0.95925,0.001545455,0.95925
0.978625,0.026090909,0.978625
0.985625,0.089272727,0.985625
0.970125,0.124818182,0.970125
0.961625,0.112909091,0.961625
0.94375,0.104181818,0.94375
0.917625,0.114,0.917625
0.908,0.082636364,0.908
0.883,0.086090909,0.883
0.86675,0.075181818,0.86675
0.8385,0.010363636,0.8385
0.819375,0,0.819375
0.832125,0,0.832125
0.83825,0,0.83825
0.816375,0,0.816375
0.776625,0,0.776625
0.737875,0,0.737875
0.710125,0,0.710125
0.68275,0,0.68275
0.625625,0,0.625625
0.5095,0,0.5095
0.39325,0,0.39325
0.334125,0,0.334125
0.289625,0,0.289625
0.242875,0.001545455,0.242875
0.222,0.081090909,0.222
0.16375,0.243,0.16375
0.14925,0.352636364,0.14925
0.112625,0.396909091,0.112625
0.088125,0.416454545,0.088125
0.083875,0.415181818,0.083875
0.101625,0.387818182,0.101625
0.14175,0.317454545,0.14175
0.16575,0.192272727,0.16575
0.1475,0.031,0.1475
0.327625,0,0.327625
0.4275,0,0.4275
0.483875,0,0.483875
0.52975,0,0.52975
0.554125,0,0.554125
0.576625,0,0.576625
0.601125,0,0.601125
0.62475,0,0.62475
0.638625,0,0.638625
0.6445,0,0.6445
0.652625,0,0.652625
0.66,0,0.66
0.686375,0,0.686375
0.706875,0.001545455,0.706875
0.722875,0.040272727,0.722875
0.664375,0.131909091,0.664375
0.588375,0.192,0.588375
0.539,0.217181818,0.539
0.499125,0.233636364,0.499125
0.474625,0.233818182,0.474625
0.462125,0.221818182,0.462125
0.43125,0.174181818,0.43125
0.3505,0.083272727,0.3505
0.31375,0.011909091,0.31375
0.371125,0,0.371125
0.370875,0,0.370875
0.360375,0,0.360375
0.3195,0,0.3195
0.296375,0,0.296375
0.261625,0,0.261625
0.233875,0,0.233875
0.1905,0,0.1905
0.16625,0,0.16625
0.145875,0,0.145875
0.121,0,0.121
0.09075,0,0.09075
0.0695,0,0.0695
0.072125,0.001545455,0.072125
0.065,0.035818182,0.065
0.045125,0.112909091,0.045125
0.02725,0.179363636,0.02725
0.029125,0.192,0.029125
0.03275,0.163181818,0.03275
0.047125,0.111636364,0.047125
0.061375,0.072090909,0.061375
0.068375,0.046,0.068375
0.085875,0.015909091,0.085875
0.126125,0.005363636,0.126125
0.1915,0,0.1915
0.227875,0,0.227875
0.277875,0,0.277875
0.3365,0,0.3365
0.393125,0,0.393125
0.4255,0,0.4255
0.4,0,0.4
0.409625,0,0.409625
0.425,0,0.425
0.43775,0,0.43775
0.526,0,0.526
0.586625,0,0.586625
0.66675,0,0.66675
0.680875,0.001454545,0.680875
0.693375,0.024181818,0.693375
0.607625,0.106181818,0.607625
0.481875,0.142,0.481875
0.514125,0.139,0.514125
0.584875,0.119636364,0.584875
0.68075,0.083909091,0.68075
0.75325,0.075545455,0.75325
0.8335,0.048,0.8335
0.856875,0.017181818,0.856875
0.84225,0.004545455,0.84225
0.82,0,0.82
0.85525,0,0.85525
0.859125,0,0.859125
0.835375,0,0.835375
0.8535,0,0.8535
0.81225,0,0.81225
0.8155,0,0.8155
0.89925,0,0.89925
0.859625,0,0.859625
0.82425,0,0.82425
0.833875,0,0.833875
0.877875,0,0.877875
0.894125,0,0.894125
0.857875,0.001,0.857875
0.853625,0.082,0.853625
0.9185,0.274636364,0.9185
0.946125,0.399454545,0.946125
0.972,0.445727273,0.972
0.9775,0.462818182,0.9775
0.96725,0.464272727,0.96725
0.95575,0.418090909,0.95575
0.9355,0.326727273,0.9355
0.928625,0.189,0.928625
0.872125,0.048363636,0.872125
0.695625,0.000545455,0.695625
0.5885,0,0.5885
0.503,0,0.503
0.416,0,0.416
0.313375,0,0.313375
0.274,0,0.274
0.25325,0,0.25325
0.2335,0,0.2335
0.223,0,0.223
0.19475,0,0.19475
0.17375,0,0.17375
0.16225,0,0.16225
0.159375,0,0.159375
0.18075,0.001,0.18075
0.23525,0.084909091,0.23525
0.218,0.295090909,0.218
0.242375,0.419545455,0.242375
0.22725,0.461727273,0.22725
0.2215,0.485272727,0.2215
0.229375,0.480636364,0.229375
0.24725,0.434727273,0.24725
0.265125,0.336636364,0.265125
0.259125,0.178727273,0.259125
0.1735,0.039636364,0.1735
0.24,0.000272727,0.24
0.297625,0,0.297625
0.32525,0,0.32525
0.316,0,0.316
0.372375,0,0.372375
0.366875,0,0.366875
0.3525,0,0.3525
0.459125,0,0.459125
0.4655,0,0.4655
0.459125,0,0.459125
0.49275,0,0.49275
0.509,0,0.509
0.53075,0.000454545,0.53075
0.542375,0.073909091,0.542375
0.5255,0.266909091,0.5255
0.558125,0.380454545,0.558125
0.583875,0.409272727,0.583875
0.623375,0.417545455,0.623375
0.672875,0.407818182,0.672875
0.723375,0.375454545,0.723375
0.7415,0.297818182,0.7415
0.747,0.164909091,0.747
0.644125,0.032727273,0.644125
0.564375,0.000363636,0.564375
0.517,0,0.517
0.4745,0,0.4745
0.44525,0,0.44525
0.405125,0,0.405125
0.381125,0,0.381125
0.372,0,0.372
0.35225,0,0.35225
0.3235,0,0.3235
0.291375,0,0.291375
0.296875,0,0.296875
0.293375,0,0.293375
0.314125,0,0.314125
0.364125,0.000454545,0.364125
0.390125,0.072636364,0.390125
0.358,0.250363636,0.358
0.3325,0.327727273,0.3325
0.36425,0.337454545,0.36425
0.44125,0.335727273,0.44125
0.497625,0.313181818,0.497625
0.56425,0.268909091,0.56425
0.639375,0.179727273,0.639375
0.736,0.082,0.736
0.79275,0.013909091,0.79275
0.832875,9.09091E-05,0.832875
0.870875,0,0.870875
0.876625,0,0.876625
0.8745,0,0.8745
0.87475,0,0.87475
0.873,0,0.873
0.84075,0,0.84075
0.80325,0,0.80325
0.772375,0,0.772375
0.73725,0,0.73725
0.705625,0,0.705625
0.637,0,0.637
0.594875,0,0.594875
0.573625,0,0.573625
0.567875,0.027090909,0.567875
0.516625,0.114636364,0.516625
0.41175,0.129545455,0.41175
0.38825,0.082909091,0.38825
0.461125,0.073363636,0.461125
0.522375,0.086090909,0.522375
0.568125,0.110454545,0.568125
0.5855,0.127909091,0.5855
0.618875,0.103909091,0.618875
0.593375,0.025909091,0.593375
0.592625,9.09091E-05,0.592625
0.6105,0,0.6105
0.623,0,0.623
0.629875,0,0.629875
0.63225,0,0.63225
0.5735,0,0.5735
0.57825,0,0.57825
0.569375,0,0.569375
0.584125,0,0.584125
0.581,0,0.581
0.609,0,0.609
0.628375,0,0.628375
0.614125,0,0.614125
0.580125,0,0.580125
0.539,0.067818182,0.539
0.578125,0.268636364,0.578125
0.602375,0.384363636,0.602375
0.51775,0.428363636,0.51775
0.46325,0.459363636,0.46325
0.43825,0.465636364,0.43825
0.408125,0.413727273,0.408125
0.371125,0.330363636,0.371125
0.353625,0.188272727,0.353625
0.2135,0.040818182,0.2135
0.272,9.09091E-05,0.272
0.317625,0,0.317625
0.372,0,0.372
0.460625,0,0.460625
0.45825,0,0.45825
0.43475,0,0.43475
0.402,0,0.402
0.350125,0,0.350125
0.343375,0,0.343375
0.3375,0,0.3375
0.342875,0,0.342875
0.341625,0,0.341625
0.376125,0,0.376125
0.385125,0,0.385125
0.37475,0.042727273,0.37475
0.377625,0.169454545,0.377625
0.36425,0.187272727,0.36425
0.398375,0.144636364,0.398375
0.41625,0.117636364,0.41625
0.4245,0.100454545,0.4245
0.420125,0.057818182,0.420125
0.3965,0.033636364,0.3965
0.42825,0.012272727,0.42825
0.4025,0.002363636,0.4025
0.346375,9.09091E-05,0.346375
0.372,0,0.372
0.441125,0,0.441125
0.488375,0,0.488375
0.53075,0,0.53075
0.532875,0,0.532875
0.51825,0,0.51825
0.52775,0,0.52775
0.542,0,0.542
0.54825,0,0.54825
0.553125,0,0.553125
0.60425,0,0.60425
0.653375,0,0.653375
0.7305,0,0.7305
0.801125,0.061363636,0.801125
0.87125,0.238636364,0.87125
0.791375,0.313090909,0.791375
0.73025,0.315545455,0.73025
0.726,0.356909091,0.726
0.736,0.358909091,0.736
0.744,0.354090909,0.744
0.74775,0.293727273,0.74775
0.764375,0.161636364,0.764375
0.70575,0.028636364,0.70575
0.574375,0,0.574375
0.52375,0,0.52375
0.492375,0,0.492375
0.457375,0,0.457375
0.397,0,0.397
0.342125,0,0.342125
0.3205,0,0.3205
0.320375,0,0.320375
0.321375,0,0.321375
0.307,0,0.307
0.304625,0,0.304625
0.305,0,0.305
0.3125,0,0.3125
0.32425,0,0.32425
0.352125,0.064272727,0.352125
0.390125,0.249909091,0.390125
0.384625,0.349454545,0.384625
0.391875,0.380181818,0.391875
0.426875,0.408181818,0.426875
0.44675,0.402909091,0.44675
0.4715,0.363636364,0.4715
0.5315,0.288272727,0.5315
0.59125,0.153272727,0.59125
0.590625,0.026090909,0.590625
0.645375,0,0.645375
0.695875,0,0.695875
0.717125,0,0.717125
0.734625,0,0.734625
0.726875,0,0.726875
0.687125,0,0.687125
0.660375,0,0.660375
0.63825,0,0.63825
0.64475,0,0.64475
0.641625,0,0.641625
0.656875,0,0.656875
0.6235,0,0.6235
0.6135,0,0.6135
0.634375,0,0.634375
0.64975,0.026727273,0.64975
0.60375,0.143727273,0.60375
0.553625,0.225727273,0.553625
0.58225,0.307636364,0.58225
0.617,0.309454545,0.617
0.62325,0.298909091,0.62325
0.596,0.267727273,0.596
0.5195,0.172454545,0.5195
0.518625,0.062,0.518625
0.564375,0.003727273,0.564375
0.553125,0,0.553125
0.498875,0,0.498875
0.37,0,0.37
0.286125,0,0.286125
0.266875,0,0.266875
0.221,0,0.221
0.2215,0,0.2215
0.2265,0,0.2265
0.221375,0,0.221375
0.225375,0,0.225375
0.210125,0,0.210125
0.219375,0,0.219375
0.270125,0,0.270125
0.307375,0,0.307375
0.36175,0.038636364,0.36175
0.376625,0.181454545,0.376625
0.287625,0.250818182,0.287625
0.222,0.238090909,0.222
0.215625,0.196454545,0.215625
0.253375,0.164272727,0.253375
0.285375,0.132454545,0.285375
0.31725,0.078818182,0.31725
0.439125,0.024,0.439125
0.52425,9.09091E-05,0.52425
0.553625,0,0.553625
0.58925,0,0.58925
0.606,0,0.606
0.607625,0,0.607625
0.624875,0,0.624875
0.617375,0,0.617375
0.630875,0,0.630875
0.66825,0,0.66825
0.71575,0,0.71575
0.749125,0,0.749125
0.799625,0,0.799625
0.834,0,0.834
0.83675,0,0.83675
0.862125,0,0.862125
0.859375,0.018090909,0.859375
0.8725,0.101272727,0.8725
0.8315,0.114727273,0.8315
0.8085,0.112636364,0.8085
0.84525,0.124818182,0.84525
0.894125,0.114363636,0.894125
0.928,0.097090909,0.928
0.945,0.080272727,0.945
0.962,0.050454545,0.962
0.967875,0.008090909,0.967875
0.9665,0,0.9665
0.9725,0,0.9725
0.976375,0,0.976375
0.976125,0,0.976125
0.974,0,0.974
0.966375,0,0.966375
0.95675,0,0.95675
0.949625,0,0.949625
0.943875,0,0.943875
0.937,0,0.937
0.925375,0,0.925375
0.912125,0,0.912125
0.89,0,0.89
0.86225,0,0.86225
0.826875,0.050363636,0.826875
0.762125,0.235181818,0.762125
0.622625,0.347454545,0.622625
0.505875,0.386363636,0.505875
0.4505,0.415727273,0.4505
0.42025,0.411636364,0.42025
0.386375,0.368545455,0.386375
0.3415,0.279454545,0.3415
0.317375,0.140454545,0.317375
0.236625,0.016363636,0.236625
0.186875,0,0.186875
0.212375,0,0.212375
0.279375,0,0.279375
0.318875,0,0.318875
0.370375,0,0.370375
0.387,0,0.387
0.372125,0,0.372125
0.383375,0,0.383375
0.4095,0,0.4095
0.46175,0,0.46175
0.522375,0,0.522375
0.564625,0,0.564625
0.5795,0,0.5795
0.586625,0,0.586625
0.5925,0.026545455,0.5925
0.570875,0.142454545,0.570875
0.51525,0.198,0.51525
0.468375,0.205909091,0.468375
0.463375,0.231090909,0.463375
0.459875,0.235,0.459875
0.46675,0.21,0.46675
0.479,0.164545455,0.479
0.51375,0.071636364,0.51375
0.548125,0.005272727,0.548125
0.551875,0,0.551875
0.59625,0,0.59625
0.633375,0,0.633375
0.666,0,0.666
0.6995,0,0.6995
0.693375,0,0.693375
0.683,0,0.683
0.6805,0,0.6805
0.683,0,0.683
0.670125,0,0.670125
0.65275,0,0.65275
0.652,0,0.652
0.663,0,0.663
0.68025,0,0.68025
0.6935,0.049636364,0.6935
0.671,0.245,0.671
0.65775,0.349636364,0.65775
0.656,0.374,0.656
0.637625,0.381454545,0.637625
0.671375,0.370363636,0.671375
0.727,0.330727273,0.727
0.756375,0.232909091,0.756375
0.7655,0.100727273,0.7655
0.80625,0.005454545,0.80625
0.8255,0,0.8255
0.827375,0,0.827375
0.849375,0,0.849375
0.857875,0,0.857875
0.889625,0,0.889625
0.919375,0,0.919375
0.888125,0,0.888125
0.8505,0,0.8505
0.837875,0,0.837875
0.836125,0,0.836125
0.830375,0,0.830375
0.822625,0,0.822625
0.799,0,0.799
0.768375,0,0.768375
0.73525,0.055,0.73525
0.68575,0.270090909,0.68575
0.5495,0.399818182,0.5495
0.4615,0.447818182,0.4615
0.4445,0.475818182,0.4445
0.4515,0.473727273,0.4515
0.486625,0.426181818,0.486625
0.528,0.326,0.528
0.581,0.166272727,0.581
0.538,0.019090909,0.538
0.606375,0,0.606375
0.64225,0,0.64225
0.64525,0,0.64525
0.634625,0,0.634625
0.6195,0,0.6195
0.598625,0,0.598625
0.58675,0,0.58675
0.576375,0,0.576375
0.578125,0,0.578125
0.564125,0,0.564125
0.55825,0,0.55825
0.54075,0,0.54075
0.527875,0,0.527875
0.5415,0,0.5415
0.58025,0.047272727,0.58025
0.503625,0.251090909,0.503625
0.456875,0.374181818,0.456875
0.462625,0.405636364,0.462625
0.469375,0.418363636,0.469375
0.469625,0.395545455,0.469625
0.497125,0.347454545,0.497125
0.521,0.262545455,0.521
0.50775,0.124272727,0.50775
0.500625,0.011636364,0.500625
0.60675,0,0.60675
0.671875,0,0.671875
0.71225,0,0.71225
0.728625,0,0.728625
0.7395,0,0.7395
0.713625,0,0.713625
0.68025,0,0.68025
0.653,0,0.653
0.62675,0,0.62675
0.589,0,0.589
0.557875,0,0.557875
0.502875,0,0.502875
0.45675,0,0.45675
0.439625,0,0.439625
0.42725,0.020363636,0.42725
0.357125,0.122363636,0.357125
0.2835,0.157272727,0.2835
0.251875,0.143727273,0.251875
0.238,0.137090909,0.238
0.228,0.120636364,0.228
0.226875,0.080545455,0.226875
0.226875,0.046090909,0.226875
0.2465,0.012818182,0.2465
0.2915,9.09091E-05,0.2915
0.320875,0,0.320875
0.310125,0,0.310125
0.248625,0,0.248625
0.20625,0,0.20625
0.17725,0,0.17725
0.12725,0,0.12725
0.093125,0,0.093125
0.072375,0,0.072375
0.07275,0,0.07275
0.078375,0,0.078375
0.076625,0,0.076625
0.088625,0,0.088625
0.09375,0,0.09375
0.097375,0,0.097375
0.102125,0.025363636,0.102125
0.09675,0.162818182,0.09675
0.092125,0.249909091,0.092125
0.090875,0.283090909,0.090875
0.095125,0.309272727,0.095125
0.096375,0.300181818,0.096375
0.085375,0.252818182,0.085375
0.071,0.189818182,0.071
0.061875,0.077363636,0.061875
0.10175,0.001636364,0.10175
0.168125,0,0.168125
0.204625,0,0.204625
0.218875,0,0.218875
0.212625,0,0.212625
0.18525,0,0.18525
0.1585,0,0.1585
0.128375,0,0.128375
0.125625,0,0.125625
0.1375,0,0.1375
0.14375,0,0.14375
0.17875,0,0.17875
0.240625,0,0.240625
0.2735,0,0.2735
0.305,0,0.305
0.322875,0.016363636,0.322875
0.3255,0.115636364,0.3255
